,x,y,z,cluster,track_title,album_title,artist_name,genre_parent,year
11961,6.322142,1.7596599,3.3412156,0.0,The Alien Party (Ángel García Remix),The Odyssey Of The Civilization,Angel Garcia,Electronic,2014
11962,-6.6124563,-0.5128623,-2.370834,0.0,Intergalactic Holiday,The Odyssey Of The Civilization,Langax,Electronic,2014
11963,-2.4368482,-6.387916,1.5041023,5.0,Bodhibeach,2,Benjamin Jackson,Electronic,2012
11964,1.7659343,3.77387,-7.2231717,0.0,You will never have me,[EPV_160] I Want You Alice,Marlaja Virta & ono,Electronic,2014
11965,5.077923,-5.3647633,2.435691,0.0,La Terre [Intro],Prometheus,Ezylohm_tek,Electronic,2007
11966,2.849364,2.2808168,1.4757524,0.0,5 (Calebs full on waxed apple dub),Geburah! Variations on the number 5,ElMaes,Electronic,2007
11967,6.3546515,0.35816526,-4.0029397,0.0,suspended (terminus),[EPV_143] suspended,etc.,Electronic,2013
11968,-7.47754,-4.09325,1.0419353,2.0,Warm Coats,Sweet Teeth,Unicorn Hard-On,Electronic,2007
11969,-8.630915,-0.58309996,2.0658002,2.0,aut,hol,un,Electronic,2008
11970,-8.157695,-0.09899706,2.3234396,2.0,untitled 8,hol,un,Electronic,2008
11971,2.6459248,3.6343467,0.26480752,0.0,rauh,hol,un,Electronic,2008
11972,-1.6035397,-1.0922961,3.4169793,7.0,Come Over,Back in Business Vol. 3,Choral Reefr (prod. Slyy),Electronic,2015
11973,-0.68116426,1.1812582,-4.4173393,0.0,Sea Sister,Back in Business Vol. 3,Rawmean,Electronic,2015
11974,1.8914295,-1.6132706,-4.7370763,0.0,Robot Rave II,Exit Sounds,c4,Electronic,2011
11975,-2.4095094,-5.4188495,1.8124509,5.0,Distrikt II,Mood Swing / Amelodic Knuckle,Anagramm,Electronic,2016
11976,7.386005,1.8723869,-0.72986245,0.0,Pattern 4 (Version 10),Dance Audit Hour,Cyan341,Electronic,2010
11977,-1.8129883,-7.395294,0.03636466,0.0,Welt,Hiss Spun,Chelsea Wolfe,Electronic,2017
11978,8.000426,-1.8259165,2.6437967,0.0,My Dream Is Dance And I Love It!,Selected EBM Works 2016,На 100 Процентов Отмудоханная Бабуля,Electronic,2016
11979,4.3955784,-3.6046712,4.400808,0.0,Anno IV,Anno(s) I - IV,Mondo Corretto,Electronic,2016
11980,2.70886,-3.4398966,-1.0812937,0.0,Hardrockcafeprune,Fini hum land,Fadt Fanfare,Electronic,2008
11981,5.966896,3.379841,3.7086775,0.0,3. Itsy Bitsy,Kuiper Belt [LCL15],Droict,Electronic,2013
11982,0.03145665,-1.0527618,6.5672846,0.0,Fox Fire,netlabelism.com - Compilation 03/11,Renzu,Electronic,2011
11983,3.885503,-4.506326,-0.5514282,0.0,Live Set,"Live on WFMU's Distort Jersey City with Reed Dunlea: Oct 2, 2013",Negation,Electronic,2013
11984,4.6204925,4.439283,-1.6382889,0.0,Devastation,Perspective,Hezzel,Electronic,2012
11985,,,,,Tiny Drummer,Cow ep,Gassyoh,Electronic,2008
11986,-63.880882,43.066975,-70.87529,0.0,Wheelin' Guitar,Flux Bikes,Flux Bikes,International,2010
11987,-11.726359,-69.19849,-136.57878,0.0,El is a Sound of Joy Solo,Flux Bikes,Flux Bikes,International,2010
11988,129.92769,23.77857,34.561268,0.0,LA Flux Ride - Wind Talker,Flux Bikes,Flux Bikes,International,2010
11989,-0.34342143,-5.2341948,-2.7323887,0.0,Bahar Patlatan,Demolar 2007-2008,Hayvanlar Alemi,International,2008
11990,-1.7877195,4.865275,-5.89583,0.0,Guarana Superpower,Demolar 2007-2008,Hayvanlar Alemi,International,2008
11991,4.239708,-2.2119782,0.47617078,0.0,Live at Home,Raw Music International: Kisumu Mixtape,Olima Anditi,International,2011
11992,5.6793156,-5.826587,0.6934981,0.0,Apoli,Raw Music International: Kisumu Mixtape,Olima Anditi,International,2011
11993,-1.7415192,3.6230109,-7.58413,0.0,Mourning Song,Raw Music International: Kisumu Mixtape,Olima Anditi,International,2011
11994,6.1678205,-3.9824946,-0.6650828,0.0,Live at Yawa,Raw Music International: Kisumu Mixtape,Soul Afriq,International,2011
11995,8.31326,0.28210682,-2.4077,0.0,Reach for Tha Top,Raw Music International: Kisumu Mixtape,Eli Sketch,International,2011
11996,0.5295973,0.58479285,-4.165478,0.0,Ikaso (la maison tremble),Soleil d'hiver,Lessazo,International,2006
11997,-4.174822,-1.5025299,1.1680322,2.0,Mursi song 1,Burkina Faso: Festi 40 Unreleased Recordings,FESTI 40 music festival,International,2011
11998,-3.3261073,1.857628,4.529133,7.0,Mursi song 2,Burkina Faso: Festi 40 Unreleased Recordings,FESTI 40 music festival,International,2011
11999,-4.170078,-1.8448734,3.3456044,3.0,(a) The Forest,A Retrospective 1990-2010 (set 1),Cooper-Moore,International,2010
12000,-1.4647688,-1.8451855,3.4272287,4.0,Kpanlogo,"Live on WFMU's Transpacific Sound Paradise: Feb 6, 2016",Akoko Nante Ensemble,International,2016
12001,-8.007576,1.5800573,2.5378625,1.0,Yemanjá,Terrero De Jesus,Terrero De Jesus,International,2010
12002,-0.59576774,0.75949836,4.215856,7.0,Ogum,Terrero De Jesus,Terrero De Jesus,International,2010
12003,0.32311174,-0.99688566,-2.0683115,0.0,El Bahram,"Live on WFMU's Transpacific Sound Paradise with Rob Weisberg - Sept 28, 2013",Noura Mint Seymali,International,2013
12004,-1.8129883,-7.395294,0.03636466,0.0,Welt,Hiss Spun,Chelsea Wolfe,International,2017
12005,-63.880882,43.066975,-70.87529,0.0,Wheelin' Guitar,Flux Bikes,Flux Bikes,Jazz,2010
12006,-11.726359,-69.19849,-136.57878,0.0,El is a Sound of Joy Solo,Flux Bikes,Flux Bikes,Jazz,2010
12007,129.92769,23.77857,34.561268,0.0,LA Flux Ride - Wind Talker,Flux Bikes,Flux Bikes,Jazz,2010
12008,-6.597481,-1.6467314,-2.7951035,0.0,I Saw America Changed by Magic,Aloha Moonmen,Cagey House,Jazz,2014
12009,2.044233,-1.4662826,3.1179442,0.0,Head Head Solo Head,Live at WFMU's Stochastic Hit Parade 4/19/2009,Curtis Hasselbring's Decoupage,Jazz,2009
12010,1.0802389,-1.2034184,0.2418013,0.0,New Tune That Is Actually Really Old,Live at WFMU's Stochastic Hit Parade 4/19/2009,Curtis Hasselbring's Decoupage,Jazz,2009
12011,6.4213824,-0.854857,-6.324036,0.0,054,Multiplying Real - Multicello,Vladislav Makarov,Jazz,2009
12012,-1.2366441,1.0794098,-3.8775926,0.0,310,Multiplying Real - Multicello,Vladislav Makarov,Jazz,2009
12013,3.8464923,6.318398,3.3573997,0.0,Music Factory 16,Music Factory,Music Factory,Jazz,2013
12014,0.11539958,6.224244,3.1324408,0.0,Music Factory 14,Music Factory,Music Factory,Jazz,2013
12015,-5.5811267,0.025342785,-1.4183687,0.0,Music Factory 73,Music Factory,Music Factory,Jazz,2013
12016,-3.775297,-1.5910412,6.293487,4.0,Music Factory 97,Music Factory,Music Factory,Jazz,2013
12017,0.14005825,2.9565718,-5.6732216,0.0,Music Factory 98,Music Factory,Music Factory,Jazz,2013
12018,1.8614492,1.842644,-5.8333683,0.0,Music Factory 86,Music Factory,Music Factory,Jazz,2013
12019,5.2610373,2.5529354,-3.5788927,0.0,OPLC (part 1),Holiday #1,Jackson Moore,Jazz,2014
12020,1.7190465,-1.2024088,4.9668,0.0,(again) against/because...,Holiday #1,Edward Schneider,Jazz,2014
12021,3.4281027,6.6401787,-1.5170139,0.0,The Habit We Have,Cicada,pH - Thomas Helton with Kevin Patton,Jazz,2010
12022,-4.748927,3.8369331,-2.3810108,0.0,Be-Bop,viajeraMente,Nicolas Chientaroli Trio,Jazz,2013
12023,1.5322665,2.467468,-4.304973,0.0,Tall Grass,Fresnel,Seth Paynter and Kevin Patton,Jazz,2009
12024,-1.3200428,7.4642644,-3.6750822,0.0,Untitled,Live at ISSUE Project Room,Pyramid Scheme Trio,Jazz,2008
12025,7.595139,1.0704421,-2.3649752,0.0,Sans Frontiers,Tunnel Dinner,Steve MacKay and the Radon Ensemble,Jazz,2006
12026,1.0238334,-3.3754752,5.4859843,0.0,Never Just a Gig,Talk To You Probably Soon,Yen Pox,Jazz,2005
12027,3.1921823,1.9104575,-7.649256,0.0,Hmmm...What a pity,Talk To You Probably Soon,Yen Pox,Jazz,2005
12028,-1.181161,2.2341006,2.3173866,7.0,Improvisation,Live at WFMU on Daniel Blumin's show on 11/14/2009,Frantz Loriot & Ben Miller,Jazz,2009
12029,3.1448202,-21.099438,-34.161068,0.0,[Hokusai] 02 - Halogen Lift,Question Everything [Deluxe],theAudiologist,Electronic,2012
12030,0.9656033,0.61507547,-1.1993871,0.0,[Hokusai] 05 - Letters From A Foreign Friend,Question Everything [Deluxe],theAudiologist,Electronic,2012
12031,-4.861232,-3.9600127,96.62166,0.0,Seti Made Rain Jazz,Question Everything [Deluxe],theAudiologist,Electronic,2012
12032,36.09829,-61.486923,-77.31335,0.0,[Hokusai] 01 - Moss,Question Everything [Deluxe],theAudiologist,Electronic,2012
12033,-108.936104,55.190346,45.83377,0.0,Don't Leave,Ophiuchi [Deluxe],theAudiologist,Electronic,2013
12034,3.7812397,3.3608963,29.118837,0.0,[Odulation SX} 02 - Only A Hero,Ophiuchi [Deluxe],theAudiologist,Electronic,2013
12035,-105.05214,4.9139566,-14.465965,0.0,[Odulation SX} 01 - Ell DN2,Ophiuchi [Deluxe],theAudiologist,Electronic,2013
12036,7.047702,239.29456,-9.935718,0.0,DC China,Ophiuchi [Deluxe],theAudiologist,Electronic,2013
12037,-0.4647181,-1.0207125,-0.9147755,0.0,[Odulation SX} 03 - R.C.T,Ophiuchi [Deluxe],theAudiologist,Electronic,2013
12038,-7.0116544,-3.7027047,3.2156444,2.0,Parenthèse,Galactic Waves,Syndrôm,Electronic,2012
12039,-7.2624264,-5.3664193,2.4112492,6.0,Le Mystère De La Végétation Phosphorescente,"Scattered, Then Gathered",Syndrôm,Electronic,2014
12040,-62.3697,33.86978,65.20451,0.0,Start To Dream Again,Earthbound EP,Syndrôm,Electronic,2013
12041,-80.56802,-21.377953,-107.038765,0.0,Anty.Copy,I,Zavoloka,Electronic,2004
12042,-1.7197976,-1.4342952,5.184617,4.0,skriemer,2000 Selection.,Richard Jonas,Electronic,2000
12043,-3.9964018,-3.2453635,5.4315567,2.0,overlever,2000 Selection.,Richard Jonas,Electronic,2000
12044,-2.1700346,-6.0080185,4.0498843,5.0,acidbeat,2000 Selection.,Richard Jonas,Electronic,2000
12045,4.0079026,3.3698082,-6.124731,0.0,hemel,2000 Selection.,Richard Jonas,Electronic,2000
12046,-7.9409695,-1.7710695,2.0304732,2.0,Baybema,2000 Selection.,Richard Jonas,Electronic,2000
12047,-0.79071033,-0.48740655,-0.9797999,0.0,Phaeloe,Best Of 2006-2011,Trills,Electronic,2012
12048,-3.209074,7.8596263,2.3023734,0.0,To The Sea,Best Of 2006-2011,Trills,Electronic,2012
12049,0.33959728,-4.96492,-3.7152045,0.0,Phantom Limb,Best Of 2006-2011,Trills,Electronic,2012
12050,3.8266013,-2.2210894,-3.7954137,0.0,Digital Tears,Best Of 2006-2011,Trills,Electronic,2012
12051,6.1861596,-0.55030304,-1.8106323,0.0,Flavia,Best Of 2006-2011,Trills,Electronic,2012
12052,4.7822976,-5.663864,-0.5244803,0.0,A Frozen Minute,Interstellar Debris,Mitoma,Electronic,2011
12053,0.29257816,1.8365402,-0.60795057,0.0,Rvrk,Interstellar Debris,Mitoma,Electronic,2011
12054,3.8292243,-6.0870867,0.18268102,0.0,Debris,Interstellar Debris,Mitoma,Electronic,2011
12055,-1.703832,5.689179,5.114087,0.0,Sixfour,Interstellar Debris,Mitoma,Electronic,2011
12056,4.0606937,-2.8296626,-0.92321956,0.0,Paradeigma,Formless:EP,Mitoma,Electronic,2015
12057,3.2971506,1.1409304,-1.6711035,0.0,Black Sun (feat. Krasius),Iso:Reform,Mitoma,Electronic,2014
12058,-2.3582058,-4.183298,-1.4385151,0.0,Isoforms (Room Of Wires Remix),Iso:Reform,Mitoma,Electronic,2014
12059,2.7789142,2.476631,1.7901974,0.0,Paradigm:Shift (Apydiagirls Remix),Iso:Reform,Mitoma,Electronic,2014
12060,-4.6852856,3.0434446,-5.4615235,0.0,Ending (Mitoma Remix),Interstellar : Remixes,Mitoma,Electronic,2012
12061,1.4481218,4.0045185,6.984809,0.0,Isoforms,Iso:Forms,Mitoma,Electronic,2013
12062,-0.37685645,3.8322759,5.4483438,0.0,Paradigm,Sectioned v4.0,Mitoma,Electronic,2014
12063,0.16218077,5.253863,3.5036407,0.0,Oscion,Sectioned v4.0,Sapphirine Phlant,Electronic,2014
12064,1.9495318,6.3681207,-5.612296,0.0,Continual Hole Side (Outside),Sectioned v4.0,Mutki,Electronic,2014
12065,3.2576246,4.04137,1.4630232,0.0,Temporal Dither,Sectioned v4.0,Jonathan Jindra,Electronic,2014
12066,-2.1496942,4.4416027,-1.0418409,0.0,Lyagushka,Sectioned v4.0,Sobrio,Electronic,2014
12067,-5.600531,5.1540337,-0.7421989,0.0,The Langour of Auroral Storms,Sectioned v4.0,Audraulic,Electronic,2014
12068,-1.5789425,-0.5038234,-0.11560943,0.0,Ru''di•men'tal,Sectioned v4.0,Mutellat,Electronic,2014
12069,-6.3957033,1.494895,-2.1027765,0.0,Swamp Monitor [Inicolabug Remix],Satellite Hive:RMX,Mitoma,Electronic,2013
12070,-1.9355178,-5.056704,-3.4120958,0.0,Savons,Ondervlak,jonas the plugexpert,Electronic,2010
12071,-1.1518614,-5.6521373,2.239293,5.0,C33,Ondervlak,jonas the plugexpert,Electronic,2010
12072,3.0989823,-1.776834,-7.371541,0.0,Klimrek,Ondervlak,jonas the plugexpert,Electronic,2010
12073,-4.936633,2.1315339,-2.3967173,0.0,Duim,2002 Selection.,jonas the plugexpert,Electronic,2002
12074,-2.9645839,3.66543,-0.87812114,0.0,Oosterflank,2002 Selection.,jonas the plugexpert,Electronic,2002
12075,-2.4613,-5.999802,0.08782982,0.0,"Eu mato, eu construo, eu respiro",A Derrota da Engrenagem,The Astroboy,Electronic,2007
12076,-0.3390967,1.2941388,6.269492,0.0,Aos poucos fui-me esquecendo,A Derrota da Engrenagem,The Astroboy,Electronic,2007
12077,4.179451,7.378322,-1.0984789,0.0,Theme three,EP01,The Astroboy,Electronic,2006
12078,0.56034684,0.7396439,0.3407849,0.0,Mefrac,Morphism,Nonima,Electronic,2011
12079,-4.100644,7.3250303,1.2079976,0.0,Chasm,Morphism,Nonima,Electronic,2011
12080,-5.6364155,-0.3840105,-2.876328,0.0,Implode,Morphism,Nonima,Electronic,2011
12081,3.450525,-1.282675,-2.0949178,0.0,Frenetic (ft. theAudiologist),Morphism,Nonima,Electronic,2011
12082,3.899264,1.7487836,1.6275429,0.0,Escape Path (Dekode Rmx),Departure: RMX [4-Track Version],Nonima,Electronic,2014
12083,-1.8962437,1.2540891,-2.1966007,0.0,Twitch Hymnaries,Dissemination Fall,Nonima,Electronic,2015
12084,3.2065437,-4.4808536,-2.5784893,0.0,777,Dissemination Fall,Nonima,Electronic,2015
12085,-5.388346,1.5775439,-0.31427658,0.0,Venus Retrograde,Dissemination Fall,Nonima,Electronic,2015
12086,8.595796,-2.5996175,-0.49432296,0.0,The Eyes Opening,Dissemination Fall,Dissolved,Electronic,2015
12087,-0.3872997,6.0001416,-2.3422618,0.0,Roheva,Wrpdata,Nonima,Electronic,2009
12088,2.1669686,3.0317247,-1.025239,0.0,Switched On,Wrpdata,Nonima,Electronic,2009
12089,-2.5540156,-6.7198277,-1.2372202,0.0,Ericht [Dissolved Broken Tessellation Mix],Foil Splinters,Nonima,Electronic,2012
12090,3.6713004,-1.5561806,-4.3668523,0.0,Ericht,Foil Splinters,Nonima,Electronic,2012
12091,-1.2549815,-0.14321822,-3.890047,0.0,Data Lines,[50+1] An Electronic Swindle,Nonima,Electronic,2010
12092,-2.8912797,-1.1990384,-1.7784939,0.0,4DD,[50+1] An Electronic Swindle,Altered:Carbon,Electronic,2010
12093,-1.7759013,-2.6947722,-0.28210005,0.0,Pavillon Dubstep,[50+1] An Electronic Swindle,Expert In Mental,Electronic,2010
12094,0.46477336,-4.527155,-1.0098424,0.0,Ferme Ta Gueule,[50+1] An Electronic Swindle,Substance B,Electronic,2010
12095,-6.326945,-2.5287066,-3.0399525,0.0,Planet 629,[50+1] An Electronic Swindle,Etiket Zerø,Electronic,2010
12096,3.852795,5.9482117,2.413713,0.0,Krofèle,[50+1] An Electronic Swindle,Kezak & Aden Ôhm,Electronic,2010
12097,-6.872044,2.2870512,-0.21434782,0.0,Rexy,[50+1] An Electronic Swindle,Mothboy,Electronic,2010
12098,5.973132,-3.2631364,-3.6547296,0.0,LightVad 32 [pt2],[50+1] An Electronic Swindle,Sink,Electronic,2010
12099,-1.5173004,-0.2853789,0.91528815,0.0,8072344,[50+1] An Electronic Swindle,Pitch Alchemist,Electronic,2010
12100,3.955013,-1.7484256,-3.2154663,0.0,State Of Mind,[50+1] An Electronic Swindle,Pola Bear,Electronic,2010
12101,-1.6699241,4.369753,6.962775,0.0,Arch Lintel,Jinx,Nonima,Electronic,2012
12102,2.6964283,3.859199,0.3120798,0.0,Xen,Bit Encryption,Nonima,Electronic,2010
12103,-5.1422496,3.4085422,-5.0465503,0.0,Run (Nonimx),Bit Encryption,Adviruz,Electronic,2010
12104,7.274026,-1.506037,-0.70189553,0.0,Tar Baby,Lost Tapes,Nonima,Electronic,2012
12105,4.321728,-2.733879,-6.2282352,0.0,Sliding Turn,Archives 2,Pornophonik,Electronic,2013
12106,-3.1699,-4.580383,3.539879,2.0,Liche_,Archives 2,Pornophonik,Electronic,2013
12107,-6.0432096,-0.5209519,0.057905477,0.0,Clone 3,Archives 2,Pornophonik,Electronic,2013
12108,-1.7401882,6.178655,4.4344907,0.0,Playmobil 64-128,Archives 2,Pornophonik,Electronic,2013
12109,2.7464955,-1.2903663,3.3993487,0.0,Leaving,Irsen's Tale,Kai Engel,Electronic,2013
12110,-3.9717283,5.5236053,-3.6730509,0.0,Nothing Lasts Forever,Irsen's Tale,Kai Engel,Electronic,2013
12111,6.070269,5.5231624,2.762645,0.0,Laceration,Irsen's Tale,Kai Engel,Electronic,2013
12112,5.267634,-1.086211,5.5895286,0.0,Avenge The Fallen,Deathless: The Renaissance,Kai Engel,Electronic,2014
12113,0.91588104,2.6040075,2.1224353,0.0,Morning Placidity,Deathless: The Renaissance,Kai Engel,Electronic,2014
12114,1.8097836,6.624422,-4.5836067,0.0,Transcending Heaven,Paradigm Lost,Kai Engel,Electronic,2014
12115,7.2197814,3.1717916,1.3151752,0.0,Envy,Mood Music,Whodiniz,Electronic,2016
12116,2.3417885,1.093979,3.385751,0.0,A Girl Like You,Mood Music,Whodiniz,Electronic,2016
12117,-1.6321539,1.5424685,-2.4484417,0.0,Hiroko Motivation,Hiroko Dreams,Whodiniz,Electronic,2015
12118,1.229243,5.063722,5.746252,0.0,Escapee [Instrumental],Questasian,Altered:Carbon,Electronic,2012
12119,1.7107413,3.3009243,-5.9114904,0.0,Vine,Questasian,Altered:Carbon,Electronic,2012
12120,-2.6285684,-6.0600677,-1.4306003,0.0,Nebulae,Questasian,Altered:Carbon,Electronic,2012
12121,-1.1424091,-4.936449,2.501953,5.0,Rockers (2),AUREUM,Vir Nocturna,Electronic,2016
12122,-4.877675,1.0404078,3.234281,1.0,Automne Valley,36 Feet Under,Nina Kardec,Electronic,2009
12123,5.603103,-3.7514703,4.777582,0.0,Mo Fiyah,36 Feet Under,MrBadMonkey,Electronic,2009
12124,2.2507381,-0.39348269,-7.4753222,0.0,King For A Day,36 Feet Under,Randomatik Blast,Electronic,2009
12125,3.2643526,-3.2447958,-1.1889163,0.0,Impending Tragedy Overflow,36 Feet Under,Photophob,Electronic,2009
12126,3.5671055,1.146085,-3.2012997,0.0,Bricol Snare,36 Feet Under,LRA,Electronic,2009
12127,-3.8387961,-2.1536758,4.187712,3.0,Memoprh,36 Feet Under,Nukua,Electronic,2009
12128,-1.5666797,1.3842949,0.994103,0.0,Dora Au Collège Fou Fou Fou,36 Feet Under,Substance B feat. Manon,Electronic,2009
12129,-0.91923934,-6.90026,-1.0397279,0.0,ve.fe.re,offear.ep,NNY,Electronic,2004
12130,-2.7845566,-1.346081,-1.3706272,0.0,Darkness,Ambient Days,Malt.Tabulated Sounds,Electronic,2008
12131,1.6965892,-2.3784847,0.47268787,0.0,Sounds of Me,Ambient Days,Malt.Tabulated Sounds,Electronic,2008
12132,0.39268807,3.9827318,-4.338711,0.0,Moss Stone,Tempus Fugit,Möbius,Electronic,2015
12133,3.0829556,4.547894,-1.8269743,0.0,Time Lapse,Tempus Fugit,Möbius,Electronic,2015
12134,-0.48636305,2.8938067,-5.172502,0.0,Mary,Tempus Fugit,Möbius,Electronic,2015
12135,-4.559368,5.6468034,3.339146,0.0,Anticyclic Permutation,Tempus Fugit,Möbius,Electronic,2015
12136,2.9285724,0.6515499,-4.3286905,0.0,Mark1,Massage Auditif 01,GroupGris,Electronic,2010
12137,-3.1242898,-6.4123316,3.705807,6.0,Singola,Massage Auditif 01,Bertuf,Electronic,2010
12138,0.23562744,7.258186,1.6710386,0.0,11111,Massage Auditif 01,ANT,Electronic,2010
12139,-5.1353803,-0.21626887,-5.9714556,0.0,Anothermoodysunday,Massage Auditif 01,Dtekt,Electronic,2010
12140,-0.20904088,-2.6893356,3.4478488,5.0,Contact,Massage Auditif 01,V.L.A.D.,Electronic,2010
12141,2.9445312,6.996104,1.648288,0.0,Redwoods,Chillection: Wood And Wire,Defocus,Electronic,2014
12142,4.326071,-5.361043,3.1946537,0.0,Through Motion,Chillection: Wood And Wire,Defocus,Electronic,2014
12143,3.8736176,-1.4237368,-0.70405924,0.0,Senova,Garden of Menace [enrmp077],Pang,Electronic,2006
12144,4.9516706,3.962218,-4.7004213,0.0,Purlon,Garden of Menace [enrmp077],Pang,Electronic,2006
12145,2.978784,0.09696072,-6.6399226,0.0,lulla6y rms,Chaotic Lives,Monsta-Pasta,Electronic,2015
12146,-0.19269471,0.74833447,-1.1048571,0.0,magnetic di6turbance (in/tro),Chaotic Lives,Monsta-Pasta,Electronic,2015
12147,-6.197546,-4.8100457,3.4039166,6.0,Intro,Ship EP,Docks,Electronic,2009
12148,-4.9917874,6.5606294,-0.9470767,0.0,Creepshow,You Will Die And No One Will Cry!,XZICD,Electronic,2014
12149,-3.122943,2.794656,0.10468569,0.0,"A False Start, A Useless Death...",You Will Die And No One Will Cry!,XZICD,Electronic,2014
12150,4.4348297,4.518439,1.1144714,0.0,Couch Revenge,Buzz.RO! 2010 [LCL00],Cristi Cons,Electronic,2010
12151,1.0586579,1.5318776,-0.786667,0.0,Azotool,Buzz.RO! 2010 [LCL00],Inner,Electronic,2010
12152,-6.2483735,5.3122654,0.04531856,0.0,Nukekubi,Buzz.RO! 2010 [LCL00],Makunouchi Bento feat. Selfmademusic,Electronic,2010
12153,-4.008714,-6.406391,2.708304,6.0,Vollmeise,Glitchy Funky Goodness,Christoph Schindling,Electronic,2015
12154,-3.6937368,-6.5586705,2.4791653,6.0,Revenge of Banana Joe,Glitchy Funky Goodness,Christoph Schindling,Electronic,2015
12155,7.9133244,-0.33319238,2.032525,0.0,Kasimir Effekt,Glitchy Funky Goodness,Christoph Schindling,Electronic,2015
12156,6.5362573,3.0421543,-5.5483537,0.0,FunkSau,Glitchy Funky Goodness,Christoph Schindling,Electronic,2015
12157,2.6812956,2.7668343,7.050698,0.0,Make Me A Paper Plane Again,Anywhere But Here,You're Terribly Late,Electronic,2013
12158,1.1771722,0.48928115,3.134727,0.0,11,COTA303,InSpectr,Electronic,2014
12159,-0.23290496,2.333142,-8.094237,0.0,1001,14,InSpectr,Electronic,2014
12160,-5.466589,-1.0427485,1.596347,2.0,the sound of snow,Hunted Like A Ghost Machine,happiness in aeroplanes,Electronic,2011
12161,2.7941818,-0.6932818,-0.9900677,0.0,witch hunt,Hunted Like A Ghost Machine,happiness in aeroplanes,Electronic,2011
12162,3.9551497,7.5225897,1.0390849,0.0,white noise,Hunted Like A Ghost Machine,happiness in aeroplanes,Electronic,2011
12163,-6.220832,1.81074,2.299283,1.0,Its Coming Soon,Eyes Handcuffed EP,Min-Y-Llan,Electronic,2011
12164,-2.6993513,-0.71148556,5.3899856,4.0,Emptiness,Delirium,Ostin,Electronic,2011
12165,1.1463168,0.08859309,-0.75017846,0.0,Un Sanglier (interlude),Activité Animale,Marc de Blanchard,Electronic,2013
12166,-4.2512007,-2.5859861,0.9109953,2.0,Les loups sont toujours dans le parages,Activité Animale,Marc de Blanchard,Electronic,2013
12167,2.444253,4.3125644,5.8739414,0.0,AI (artificial intelligence),PC Noise x Pedicure Records Vol. 1,PC Noise & Pedicure Records,Electronic,2015
12168,2.7661068,0.9548526,-2.2781696,0.0,Johnny Active,PC Noise x Pedicure Records Vol. 1,PC Noise & Pedicure Records,Electronic,2015
12169,2.9604418,2.2332644,-4.046872,0.0,BOYS CLUB (HUMAN TRAFFIC REMIX),PC Noise x Pedicure Records Vol. 1,PC Noise & Pedicure Records,Electronic,2015
12170,0.90063906,2.5310535,2.109384,0.0,One as One,The Compilation of Modern Sleeping,Koalips,Electronic,2011
12171,-0.019079816,2.8506944,4.6279235,0.0,Pud 011,The Compilation of Modern Sleeping,Nitro,Electronic,2011
12172,-3.1130505,-0.16044028,0.16799912,0.0,668900,The Compilation of Modern Sleeping,moroza_knozova,Electronic,2011
12173,7.7600946,-0.072280765,1.7621028,0.0,Miranda,Rain On Mars,Koalips,Electronic,2009
12174,-2.0933962,2.7577639,-2.0456333,0.0,Ascent,Illdot0,Dunai,Electronic,2017
12175,-6.0347633,5.143481,2.3098853,0.0,cendre,cendre,adamned.age,Electronic,2008
12176,3.9959002,-3.6413167,-2.4820533,0.0,seinzeit-aggregat,cendre,adamned.age,Electronic,2008
12177,0.2372386,2.2809436,0.37740776,0.0,stör-zone,cendre,adamned.age,Electronic,2008
12178,6.9311023,-1.2313955,-3.71564,0.0,A - 18 =,Current Playlist,Sacha Rush,Electronic,2014
12179,-7.7299438,0.014926951,2.3662632,2.0,Drillion,Current Playlist,Sacha Rush,Electronic,2014
12180,-7.612954,1.1130524,2.0671172,1.0,Chorded,Current Playlist,Sacha Rush,Electronic,2014
12181,-5.207995,-2.9864006,0.93884224,2.0,23 Semicol Zero Zero.,Current Playlist,Sacha Rush,Electronic,2014
12182,0.08771038,5.7084684,2.8451686,0.0,Edited,Thirteen Easy Pieces,CKZ,Electronic,2006
12183,-2.9694772,4.116072,-4.5841837,0.0,"Not Going, Not Arriving",Thirteen Easy Pieces,CKZ,Electronic,2006
12184,0.2227607,-3.9732988,-6.3430476,0.0,Klya Vioxx,Dim Shrewd and Innuendo,CKZ,Electronic,2003
12185,0.14877379,-5.6122713,1.0219996,0.0,A Angústia das Plantas na Varanda,Dim Shrewd and Innuendo,CKZ,Electronic,2003
12186,1.0696964,5.1522884,5.9081264,0.0,Dim Shrewd,Dim Shrewd and Innuendo,CKZ,Electronic,2003
12187,-3.592344,-1.9598974,4.0554466,3.0,You Won't See,Mushrooms Says,King Imagine,Electronic,2014
12188,-5.460592,-4.048129,4.246448,3.0,JACOB JUNG,Hypnagogic,Bottlesmoker,Electronic,2013
12189,3.530969,6.342338,-1.255278,0.0,FROZEN SCRATCH CERULEAN,Hypnagogic,Bottlesmoker,Electronic,2013
12190,6.9410734,2.1332102,1.1051222,0.0,PIXEL HEART,Hypnagogic,Bottlesmoker,Electronic,2013
12191,4.5472465,-1.4354383,3.2343426,0.0,PHONY,Hypnagogic,Bottlesmoker,Electronic,2013
12192,6.529766,2.2720578,-1.6184211,0.0,CITY RIDING: MORNING COFFEE,Hypnagogic,Bottlesmoker,Electronic,2013
